388953	45713761	11050918382	@@##	----------	----------
388953	45713761	11050918383	@@45713761		FO
388953	45713761	11050918384	@5713761/		VV0_NN1
388953	45713761	11050918385	<h>		NULL
388953	45713761	11050918386	What	what	DDQ
388953	45713761	11050918387	's	be	VBZ
388953	45713761	11050918388	the	the	AT
388953	45713761	11050918389	IRS	irs	NN1
388953	45713761	11050918390	penalty	penalty	NN1
388953	45713761	11050918391	if	if	CS
388953	45713761	11050918392	I	i	PPIS1
388953	45713761	11050918393	miss	miss	VV0
388953	45713761	11050918394	the	the	AT
388953	45713761	11050918395	April	april	NPM1_NP1%
388953	45713761	11050918396	filing	filing	NN1_VVG
388953	45713761	11050918397	deadline	deadline	NN1
388953	45713761	11050918398	?	?	?
388953	45713761	11050918399	<p>		NULL
388953	45713761	11050918400	The	the	AT
388953	45713761	11050918401	IRS	irs	NN1
388953	45713761	11050918402	applies	apply	VVZ
388953	45713761	11050918403	late	late	JJ
388953	45713761	11050918404	penalties	penalty	NN2
388953	45713761	11050918405	and	and	CC
388953	45713761	11050918406	interest	interest	NN1
388953	45713761	11050918407	on	on	II
388953	45713761	11050918408	a	a	AT1
388953	45713761	11050918409	case-by-case	case-by-case	JJ_NN1
388953	45713761	11050918410	basis	basis	NN1
388953	45713761	11050918411	and	and	CC
388953	45713761	11050918412	will	will	VM
388953	45713761	11050918413	send	send	VVI
388953	45713761	11050918414	a	a	AT1
388953	45713761	11050918415	separate	separate	JJ
388953	45713761	11050918416	bill	bill	NN1
388953	45713761	11050918417	if	if	CS
388953	45713761	11050918418	penalties	penalty	NN2
388953	45713761	11050918419	apply	apply	VV0
388953	45713761	11050918420	.	.	.
388953	45713761	11050918421	<p>		NULL
388953	45713761	11050918422	Because	because	CS
388953	45713761	11050918423	the	the	AT
388953	45713761	11050918424	IRS	irs	NN1
388953	45713761	11050918425	has	have	VHZ
388953	45713761	11050918426	the	the	AT
388953	45713761	11050918427	last	last	MD
388953	45713761	11050918428	word	word	NN1
388953	45713761	11050918429	on	on	II
388953	45713761	11050918430	penalties	penalty	NN2
