597953	108557402	21107739455	@@##	----------	----------
597953	108557402	21107739456	@@108557402		FO
597953	108557402	21107739457	@3957402/		JJ_VV0_NN1
597953	108557402	21107739458	<h>		NULL
597953	108557402	21107739459	TOEFL	toefl	NN1_NP1
597953	108557402	21107739460	Essay	essay	NN1
597953	108557402	21107739461	#001		NNU
597953	108557402	21107739462	:	:	:
597953	108557402	21107739463	Why	why	RRQ
597953	108557402	21107739464	do	do	VD0
597953	108557402	21107739465	people	people	NN
597953	108557402	21107739466	go	go	VV0
597953	108557402	21107739467	to	to	II
597953	108557402	21107739468	college	college	NN1
597953	108557402	21107739469	?	?	?
597953	108557402	21107739470	<p>		NULL
597953	108557402	21107739471	Remember	remember	VV0
597953	108557402	21107739472	:	:	:
597953	108557402	21107739473	Most	most	DAT
597953	108557402	21107739474	essays	essay	NN2
597953	108557402	21107739475	will	will	VM
597953	108557402	21107739476	contain	contain	VVI
597953	108557402	21107739477	some	some	DD
597953	108557402	21107739478	mistakes	mistake	NN2
597953	108557402	21107739479	.	.	.
597953	108557402	21107739480	In	in	II
597953	108557402	21107739481	some	some	DD
597953	108557402	21107739482	cases	case	NN2
597953	108557402	21107739483	,	,	,
597953	108557402	21107739484	TestMagic		JJ
597953	108557402	21107739485	has	have	VHZ
597953	108557402	21107739486	modified	modify	VVN
597953	108557402	21107739487	the	the	AT
597953	108557402	21107739488	essays	essay	NN2
597953	108557402	21107739489	so	so	CS21
597953	108557402	21107739490	that	that	CS22
597953	108557402	21107739491	they	they	PPHS2
597953	108557402	21107739492	would	would	VM
597953	108557402	21107739493	be	be	VBI
597953	108557402	21107739494	more	more	RGR
597953	108557402	21107739495	suitable	suitable	JJ
597953	108557402	21107739496	for	for	IF
597953	108557402	21107739497	the	the	AT
597953	108557402	21107739498	purposes	purpose	NN2
597953	108557402	21107739499	of	of	IO
597953	108557402	21107739500	the	the	AT
597953	108557402	21107739501	TestMagic		JJ
597953	108557402	21107739502	web	web	NN1
597953	108557402	21107739503	site	site	NN1
597953	108557402	21107739504	.	.	.
597953	108557402	21107739505	<p>		NULL
597953	108557402	21107739506	TestMagic		JJ_NP1@
597953	108557402	21107739507	estimated	estimated	JJ@_VVD
597953	108557402	21107739508	score	score	NN1
597953	108557402	21107739509	:	:	:
597953	108557402	21107739510	5.0/6.0		MF
597953	108557402	21107739511	:	:	:
597953	108557402	21107739512	<p>		NULL
597953	108557402	21107739513	This	this	DD1
597953	108557402	21107739514	essay	essay	NN1
597953	108557402	21107739515	has	have	VHZ
597953	108557402	21107739516	very	very	RG
597953	108557402	21107739517	good	good	JJ
597953	108557402	21107739518	organization	organization	NN1
597953	108557402	21107739519	and	and	CC
597953	108557402	21107739520	development	development	NN1
597953	108557402	21107739521	.	.	.
597953	108557402	21107739522	To	to	TO
597953	108557402	21107739523	raise	raise	VVI
597953	108557402	21107739524	her	her	APPGE
597953	108557402	21107739525	score	score	NN1
597953	108557402	21107739526	,	,	,
597953	108557402	21107739527	the	the	AT
597953	108557402	21107739528	author	author	NN1
597953	108557402	21107739529	of	of	IO
597953	108557402	21107739530	this	this	DD1
597953	108557402	21107739531	essay	essay	NN1
597953	108557402	21107739532	should	should	VM
597953	108557402	21107739533	add	add	VVI
597953	108557402	21107739534	some	some	DD
597953	108557402	21107739535	clear	clear	JJ
597953	108557402	21107739536	,	,	,
597953	108557402	21107739537	specific	specific	JJ
597953	108557402	21107739538	examples	example	NN2
597953	108557402	21107739539	and	and	CC
597953	108557402	21107739540	make	make	VV0
597953	108557402	21107739541	the	the	AT
597953	108557402	21107739542	conclusion	conclusion	NN1
597953	108557402	21107739543	stronger	strong	JJR
597953	108557402	21107739544	.	.	.
597953	108557402	21107739545	<p>		NULL
597953	108557402	21107739546	People	people	NN
597953	108557402	21107739547	study	study	NN1_VV0@
597953	108557402	21107739548	in	in	II
597953	108557402	21107739549	college	college	NN1
597953	108557402	21107739550	or	or	CC
597953	108557402	21107739551	university	university	NN1
597953	108557402	21107739552	for	for	IF
597953	108557402	21107739553	many	many	DA2
597953	108557402	21107739554	different	different	JJ
597953	108557402	21107739555	reasons	reason	NN2
597953	108557402	21107739556	.	.	.
597953	108557402	21107739557	I	i	PPIS1
597953	108557402	21107739558	think	think	VV0
597953	108557402	21107739559	the	the	AT
597953	108557402	21107739560	most	most	RGT
597953	108557402	21107739561	important	important	JJ
597953	108557402	21107739562	reason	reason	NN1
597953	108557402	21107739563	is	be	VBZ
597953	108557402	21107739564	to	to	TO
597953	108557402	21107739565	gain	gain	VVI
597953	108557402	21107739566	more	more	DAR
597953	108557402	21107739567	knowledge	knowledge	NN1
597953	108557402	21107739568	and	and	CC
597953	108557402	21107739569	learn	learn	VVI
597953	108557402	21107739570	more	more	DAR
597953	108557402	21107739571	skills	skill	NN2
597953	108557402	21107739572	.	.	.
597953	108557402	21107739573	Of	of	RR21
597953	108557402	21107739574	course	course	RR22
597953	108557402	21107739575	,	,	,
597953	108557402	21107739576	there	there	EX
597953	108557402	21107739577	are	be	VBR
597953	108557402	21107739578	also	also	RR
597953	108557402	21107739579	many	many	DA2
597953	108557402	21107739580	other	other	JJ
597953	108557402	21107739581	reasons	reason	NN2
597953	108557402	21107739582	that	that	CST
597953	108557402	21107739583	people	people	NN
597953	108557402	21107739584	study	study	NN1_VV0@
597953	108557402	21107739585	in	in	II
597953	108557402	21107739586	college	college	NN1
597953	108557402	21107739587	such	such	II21
597953	108557402	21107739588	as	as	II22
597953	108557402	21107739589	to	to	TO
597953	108557402	21107739590	get	get	VVI
597953	108557402	21107739591	more	more	DAR
597953	108557402	21107739592	friends	friend	NN2
597953	108557402	21107739593	,	,	,
597953	108557402	21107739594	and	and	CC
597953	108557402	21107739595	increase	increase	VVI
597953	108557402	21107739596	one	one	PN1
597953	108557402	21107739597	's	's	GE
597953	108557402	21107739598	self-confidence	self-confidence	NN1
597953	108557402	21107739599	.	.	.
597953	108557402	21107739600	<p>		NULL
597953	108557402	21107739601	These	these	DD2
597953	108557402	21107739602	days	day	NNT2
597953	108557402	21107739603	,	,	,
597953	108557402	21107739604	most	most	DAT
597953	108557402	21107739605	jobs	job	NN2
597953	108557402	21107739606	require	require	VV0
597953	108557402	21107739607	people	people	NN
597953	108557402	21107739608	who	who	PNQS
597953	108557402	21107739609	are	be	VBR
597953	108557402	21107739610	educated	educate	VVN_JJ
597953	108557402	21107739611	and	and	CC
597953	108557402	21107739612	have	have	VH0
597953	108557402	21107739613	good	good	JJ
597953	108557402	21107739614	job	job	NN1
597953	108557402	21107739615	skills	skill	NN2
597953	108557402	21107739616	.	.	.
597953	108557402	21107739617	Therefore	therefore	RR
597953	108557402	21107739618	,	,	,
597953	108557402	21107739619	the	the	AT
597953	108557402	21107739620	people	people	NN
597953	108557402	21107739621	who	who	PNQS
597953	108557402	21107739622	want	want	VV0
597953	108557402	21107739623	a	a	AT1
597953	108557402	21107739624	good	good	JJ
597953	108557402	21107739625	job	job	NN1
597953	108557402	21107739626	have	have	VH0
597953	108557402	21107739627	to	to	TO
597953	108557402	21107739628	study	study	VVI
597953	108557402	21107739629	hard	hard	JJ_RR
597953	108557402	21107739630	and	and	CC
597953	108557402	21107739631	at	at	RR21
597953	108557402	21107739632	least	least	RR22
597953	108557402	21107739633	graduate	graduate	VVI
597953	108557402	21107739634	with	with	IW
597953	108557402	21107739635	a	a	AT1
597953	108557402	21107739636	high	high	JJ
597953	108557402	21107739637	education	education	NN1
597953	108557402	21107739638	.	.	.
597953	108557402	21107739639	Furthermore	furthermore	RR
597953	108557402	21107739640	,	,	,
597953	108557402	21107739641	as	as	CSA
597953	108557402	21107739642	technology	technology	NN1
597953	108557402	21107739643	advances	advance	VVZ_NN2
597953	108557402	21107739644	all	all	RR
597953	108557402	21107739645	over	over	II
597953	108557402	21107739646	the	the	AT
597953	108557402	21107739647	@		II
597953	108557402	21107739648	@		II
597953	108557402	21107739649	@		II
597953	108557402	21107739650	@		II
597953	108557402	21107739651	@		II
597953	108557402	21107739652	@		II
597953	108557402	21107739653	@		II
597953	108557402	21107739654	@		II
597953	108557402	21107739655	@		II
597953	108557402	21107739656	@		II
597953	108557402	21107739657	.	.	.
597953	108557402	21107739658	<p>		NULL
597953	108557402	21107739659	Some	some	DD
597953	108557402	21107739660	people	people	NN
597953	108557402	21107739661	who	who	PNQS
597953	108557402	21107739662	study	study	VV0@
597953	108557402	21107739663	in	in	II_RP@
597953	108557402	21107739664	college	college	NN1
597953	108557402	21107739665	or	or	CC
597953	108557402	21107739666	university	university	NN1
597953	108557402	21107739667	want	want	VV0
597953	108557402	21107739668	to	to	TO
597953	108557402	21107739669	make	make	VVI
597953	108557402	21107739670	more	more	DAR
597953	108557402	21107739671	friends	friend	NN2
597953	108557402	21107739672	and	and	CC
597953	108557402	21107739673	increase	increase	VVI
597953	108557402	21107739674	their	their	APPGE
597953	108557402	21107739675	interpersonal	interpersonal	JJ
597953	108557402	21107739676	skills	skill	NN2
597953	108557402	21107739677	.	.	.
597953	108557402	21107739678	They	they	PPHS2
597953	108557402	21107739679	enjoy	enjoy	VV0
597953	108557402	21107739680	their	their	APPGE
597953	108557402	21107739681	lives	life	NN2
597953	108557402	21107739682	in	in	II
597953	108557402	21107739683	university	university	NN1
597953	108557402	21107739684	or	or	CC
597953	108557402	21107739685	college	college	NN1
597953	108557402	21107739686	and	and	CC
597953	108557402	21107739687	tend	tend	VV0
597953	108557402	21107739688	to	to	TO
597953	108557402	21107739689	socialize	socialize	VVI
597953	108557402	21107739690	a	a	AT1_RR21@
597953	108557402	21107739691	lot	lot	NN1_RR22
597953	108557402	21107739692	.	.	.
597953	108557402	21107739693	They	they	PPHS2
