665953	109968296	21122951038	@@##	----------	----------
665953	109968296	21122951039	@@109968296		FO
665953	109968296	21122951040	@5368296/		NN1_VV0
665953	109968296	21122951041	<p>		NULL
665953	109968296	21122951042	A	a	AT1
665953	109968296	21122951043	week	week	NNT1
665953	109968296	21122951044	ago	ago	RA
665953	109968296	21122951045	went	go	VVD
665953	109968296	21122951046	back	back	RP
665953	109968296	21122951047	to	to	II
665953	109968296	21122951048	to	to	II
665953	109968296	21122951049	Tiva		NP1
665953	109968296	21122951050	C	c	NP1_ZZ1
665953	109968296	21122951051	launchPad	launchpad	NN1
665953	109968296	21122951052	,	,	,
665953	109968296	21122951053	this	this	DD1
665953	109968296	21122951054	time-		NN1_JJ
665953	109968296	21122951055	I	i	PPIS1
665953	109968296	21122951056	am	be	VBM
665953	109968296	21122951057	interested	interested	JJ
665953	109968296	21122951058	in	in	II
665953	109968296	21122951059	to	to	TO
665953	109968296	21122951060	refresh	refresh	VVI
665953	109968296	21122951061	some	some	DD
665953	109968296	21122951062	concepts	concept	NN2
665953	109968296	21122951063	and-	and--	JJ_NN1
665953	109968296	21122951064	try	try	NN1@_VV0
665953	109968296	21122951065	examples-		NN1
665953	109968296	21122951066	of	of	IO
665953	109968296	21122951067	RTOS		NP2_NN2
665953	109968296	21122951068	(	(	(
665953	109968296	21122951069	Real	real	JJ
665953	109968296	21122951070	Time	time	NNT1
665953	109968296	21122951071	Operating	operating	NN1
665953	109968296	21122951072	System	system	NN1
665953	109968296	21122951073	)	)	)
665953	109968296	21122951074	.	.	.
665953	109968296	21122951075	The	the	AT
665953	109968296	21122951076	use	use	NN1
665953	109968296	21122951077	of	of	IO
665953	109968296	21122951078	a	a	AT1
665953	109968296	21122951079	RTOS		NN2_NP2
665953	109968296	21122951080	usually	usually	RR
665953	109968296	21122951081	means-		JJ
665953	109968296	21122951082	several	several	DA2
665953	109968296	21122951083	hardware	hardware	NN1
665953	109968296	21122951084	peripherals	peripheral	NN2
665953	109968296	21122951085	(	(	(
665953	109968296	21122951086	sensors	sensor	NN2
665953	109968296	21122951087	,	,	,
665953	109968296	21122951088	keypads	keypad	NN2
665953	109968296	21122951089	,	,	,
665953	109968296	21122951090	displays	display	VVZ_NN2
665953	109968296	21122951091	..	...	...
665953	109968296	21122951092	etc	etc	RA
665953	109968296	21122951093	)	)	)
665953	109968296	21122951094	.	.	.
665953	109968296	21122951095	A	a	AT1
665953	109968296	21122951096	breadboard	breadboard	NN1
665953	109968296	21122951097	and	and	CC
665953	109968296	21122951098	many	many	DA2
665953	109968296	21122951099	jumpers	jumper	NN2
665953	109968296	21122951100	was	be	VBDZ
665953	109968296	21122951101	filling	fill	VVG
665953	109968296	21122951102	my	my	APPGE
665953	109968296	21122951103	imagination	imagination	NN1
665953	109968296	21122951104	.	.	.
665953	109968296	21122951105	<p>		NULL
665953	109968296	21122951106	I	i	PPIS1
665953	109968296	21122951107	need	need	VV0
665953	109968296	21122951108	a	a	AT1
665953	109968296	21122951109	Base	base	NN1
665953	109968296	21122951110	Plate	plate	NN1
665953	109968296	21122951111	to	to	TO
