239953	99770506	20962754631	@@##	----------	----------
239953	99770506	20962754632	@@99770506		FO
239953	99770506	20962754633	@3970506/		VV0_NN1
239953	99770506	20962754634	<h>		NULL
239953	99770506	20962754635	About	about	II
239953	99770506	20962754636	Heating	heating	NN1_VVG@
239953	99770506	20962754637	Oil	oil	NN1
239953	99770506	20962754638	<p>		NULL
239953	99770506	20962754639	There	there	EX
239953	99770506	20962754640	are	be	VBR
239953	99770506	20962754641	two	two	MC
239953	99770506	20962754642	types	type	NN2
239953	99770506	20962754643	of	of	IO
239953	99770506	20962754644	Heating	heating	NN1
239953	99770506	20962754645	Oil	oil	NN1
239953	99770506	20962754646	:	:	:
239953	99770506	20962754647	Kerosene28		FO
239953	99770506	20962754648	(	(	(
239953	99770506	20962754649	Kero		NP1
239953	99770506	20962754650	)	)	)
239953	99770506	20962754651	and	and	CC
239953	99770506	20962754652	Gas	gas	NN1
239953	99770506	20962754653	Oil	oil	NN1
239953	99770506	20962754654	(	(	(
239953	99770506	20962754655	Red	red	JJ
239953	99770506	20962754656	Diesel	diesel	NN1
239953	99770506	20962754657	)	)	)
239953	99770506	20962754658	.	.	.
239953	99770506	20962754659	By	by	II
239953	99770506	20962754660	looking	look	VVG
239953	99770506	20962754661	at	at	II
239953	99770506	20962754662	the	the	AT
239953	99770506	20962754663	sight	sight	NN1
239953	99770506	20962754664	gauge	gauge	NN1
239953	99770506	20962754665	on	on	II
239953	99770506	20962754666	the	the	AT
239953	99770506	20962754667	tank	tank	NN1
239953	99770506	20962754668	you	you	PPY
239953	99770506	20962754669	can	can	VM
239953	99770506	20962754670	determine	determine	VVI
239953	99770506	20962754671	the	the	AT
239953	99770506	20962754672	type	type	NN1
239953	99770506	20962754673	of	of	IO
239953	99770506	20962754674	oil	oil	NN1
239953	99770506	20962754675	stored	store	VVD_VVN
239953	99770506	20962754676	-	-	-
239953	99770506	20962754677	Kerosene28		FO
239953	99770506	20962754678	is	be	VBZ
239953	99770506	20962754679	yellow	yellow	JJ
239953	99770506	20962754680	and	and	CC
239953	99770506	20962754681	Gas	gas	NN1
239953	99770506	20962754682	Oil	oil	NN1
239953	99770506	20962754683	is	be	VBZ
239953	99770506	20962754684	red	red	JJ
239953	99770506	20962754685	.	.	.
239953	99770506	20962754686	If	if	CS
239953	99770506	20962754687	you	you	PPY
239953	99770506	20962754688	do	do	VD0
239953	99770506	20962754689	n't	n't	XX
239953	99770506	20962754690	have	have	VHI
239953	99770506	20962754691	a	a	AT1
239953	99770506	20962754692	sight	sight	NN1
239953	99770506	20962754693	gauge	gauge	NN1
239953	99770506	20962754694	you	you	PPY
239953	99770506	20962754695	should	should	VM
239953	99770506	20962754696	confirm	confirm	VVI
239953	99770506	20962754697	this	this	DD1
239953	99770506	20962754698	with	with	IW
239953	99770506	20962754699	either	either	RR
