562953	107872762	21097329341	@@##	----------	----------
562953	107872762	21097329342	@@107872762		FO
562953	107872762	21097329343	@3272762/		NN1_VV0
562953	107872762	21097329344	<p>		NULL
562953	107872762	21097329345	The	the	AT
562953	107872762	21097329346	ASMBS		NP2_NN2
562953	107872762	21097329347	annual	annual	JJ
562953	107872762	21097329348	meeting	meeting	NN1
562953	107872762	21097329349	is	be	VBZ
562953	107872762	21097329350	a	a	AT1
562953	107872762	21097329351	core	core	NN1
562953	107872762	21097329352	component	component	NN1
562953	107872762	21097329353	of	of	IO
562953	107872762	21097329354	the	the	AT
562953	107872762	21097329355	ObesityWeek		NP1_NN1@
562953	107872762	21097329356	2017	2017	MC
562953	107872762	21097329357	conference	conference	NN1
562953	107872762	21097329358	,	,	,
562953	107872762	21097329359	which	which	DDQ
562953	107872762	21097329360	also	also	RR
562953	107872762	21097329361	includes	include	VVZ
562953	107872762	21097329362	The	the	AT
562953	107872762	21097329363	Obesity	obesity	NN1_NP1
562953	107872762	21097329364	Society	society	NN1
562953	107872762	21097329365	(	(	(
562953	107872762	21097329366	TOS	tos	NP2_NN2
562953	107872762	21097329367	)	)	)
562953	107872762	21097329368	annual	annual	JJ
562953	107872762	21097329369	meeting	meeting	NN1
562953	107872762	21097329370	,	,	,
562953	107872762	21097329371	partner	partner	NN1_VV0@
562953	107872762	21097329372	symposia	symposia	NN1
562953	107872762	21097329373	,	,	,
562953	107872762	21097329374	social	social	JJ
562953	107872762	21097329375	events	event	NN2
562953	107872762	21097329376	and	and	CC
562953	107872762	21097329377	keynote	keynote	NN1
562953	107872762	21097329378	presentations	presentation	NN2
562953	107872762	21097329379	.	.	.
562953	107872762	21097329380	<p>		NULL
562953	107872762	21097329381	ObesityWeek		NN1_VV0_NP1@
562953	107872762	21097329382	is	be	VBZ
562953	107872762	21097329383	the	the	AT
562953	107872762	21097329384	largest	large	JJT
562953	107872762	21097329385	conference	conference	NN1
562953	107872762	21097329386	of	of	IO
562953	107872762	21097329387	its	its	APPGE
562953	107872762	21097329388	kind	kind	NN1
562953	107872762	21097329389	in	in	II
562953	107872762	21097329390	the	the	AT
562953	107872762	21097329391	world	world	NN1
562953	107872762	21097329392	,	,	,
562953	107872762	21097329393	providing	provide	VVG
562953	107872762	21097329394	an	a	AT1
562953	107872762	21097329395	unmatched	unmatched	JJ
562953	107872762	21097329396	multi-track	multi-track	JJ_NN1
562953	107872762	21097329397	schedule	schedule	NN1
562953	107872762	21097329398	with	with	IW
562953	107872762	21097329399	:	:	:
562953	107872762	21097329400	<h>		NULL
562953	107872762	21097329401	Where	where	RRQ_CS
562953	107872762	21097329402	Science	science	NN1
562953	107872762	21097329403	and	and	CC
562953	107872762	21097329404	Treatment	treatment	NN1
562953	107872762	21097329405	Meet	meet	VV0
562953	107872762	21097329406	<p>		NULL
562953	107872762	21097329407	ObesityWeek		NN1_VV0_NP1@
562953	107872762	21097329408	is	be	VBZ
562953	107872762	21097329409	a	a	AT1
562953	107872762	21097329410	unique	unique	JJ
562953	107872762	21097329411	,	,	,
562953	107872762	21097329412	international	international	JJ
562953	107872762	21097329413	event	event	NN1
562953	107872762	21097329414	focused	focus	VVN_VVD
562953	107872762	21097329415	on	on	II
562953	107872762	21097329416	the	the	AT
562953	107872762	21097329417	basic	basic	JJ
562953	107872762	21097329418	science	science	NN1
562953	107872762	21097329419	,	,	,
562953	107872762	21097329420	clinical	clinical	JJ
562953	107872762	21097329421	application	application	NN1
562953	107872762	21097329422	,	,	,
562953	107872762	21097329423	surgical	surgical	JJ
562953	107872762	21097329424	intervention	intervention	NN1
562953	107872762	21097329425	and	and	CC
562953	107872762	21097329426	prevention	prevention	NN1
562953	107872762	21097329427	of	of	IO
562953	107872762	21097329428	obesity	obesity	NN1
562953	107872762	21097329429	.	.	.
562953	107872762	21097329430	By	by	II
562953	107872762	21097329431	combining	combine	VVG
562953	107872762	21097329432	both	both	RR
562953	107872762	21097329433	TOS	tos	NP2_NN2
562953	107872762	21097329434	and	and	CC
562953	107872762	21097329435	ASMBS		VVZ_NN2
562953	107872762	21097329436	annual	annual	JJ
562953	107872762	21097329437	meetings	meeting	NN2
562953	107872762	21097329438	,	,	,
562953	107872762	21097329439	ObesityWeek		NP1
562953	107872762	21097329440	brings	bring	VVZ
562953	107872762	21097329441	together	together	RL
562953	107872762	21097329442	world-renowned	world-renowned	JJ
562953	107872762	21097329443	experts	expert	NN2
562953	107872762	21097329444	in	in	II
562953	107872762	21097329445	obesity	obesity	NN1
562953	107872762	21097329446	to	to	TO
562953	107872762	21097329447	share	share	VVI
562953	107872762	21097329448	innovation	innovation	NN1
562953	107872762	21097329449	and	and	CC
562953	107872762	21097329450	breakthroughs	breakthrough	NN2
562953	107872762	21097329451	in	in	II
562953	107872762	21097329452	science	science	NN1
562953	107872762	21097329453	unmatched	unmatched	JJ
562953	107872762	21097329454	around	around	II
562953	107872762	21097329455	the	the	AT
562953	107872762	21097329456	globe	globe	NN1
562953	107872762	21097329457	.	.	.
562953	107872762	21097329458	Attendees	attendee	NN2_NP1@
562953	107872762	21097329459	will	will	VM
562953	107872762	21097329460	enjoy	enjoy	VVI
562953	107872762	21097329461	the	the	AT
562953	107872762	21097329462	diverse	diverse	JJ
562953	107872762	21097329463	educational	educational	JJ
562953	107872762	21097329464	opportunities	opportunity	NN2
562953	107872762	21097329465	,	,	,
562953	107872762	21097329466	networking	network	VVG_NN1
562953	107872762	21097329467	events	event	NN2
562953	107872762	21097329468	,	,	,
562953	107872762	21097329469	and	and	CC
562953	107872762	21097329470	scientific	scientific	JJ
562953	107872762	21097329471	synergies	synergy	NN2
562953	107872762	21097329472	created	create	VVN_VVD
562953	107872762	21097329473	through	through	II
562953	107872762	21097329474	the	the	AT
562953	107872762	21097329475	collaboration	collaboration	NN1
562953	107872762	21097329476	of	of	IO
562953	107872762	21097329477	these	these	DD2
562953	107872762	21097329478	leading	leading	JJ_VVG
562953	107872762	21097329479	obesity	obesity	NN1
562953	107872762	21097329480	organizations	organization	NN2
562953	107872762	21097329481	.	.	.
562953	107872762	21097329482	<h>		NULL
562953	107872762	21097329483	What	what	DDQ
562953	107872762	21097329484	is	be	VBZ
562953	107872762	21097329485	ObesityWeek		NP1
562953	107872762	21097329486	?	?	?
562953	107872762	21097329487	<p>		NULL
562953	107872762	21097329488	The	the	AT
562953	107872762	21097329489	American	american	JJ
562953	107872762	21097329490	Society	society	NN1
562953	107872762	21097329491	for	for	IF
562953	107872762	21097329492	Metabolic	metabolic	NP1_JJ
562953	107872762	21097329493	&amp;		CC
562953	107872762	21097329494	Bariatric	bariatric	JJ_NP1
562953	107872762	21097329495	Surgery	surgery	NN1
562953	107872762	21097329496	(	(	(
562953	107872762	21097329497	ASMBS		NP2_VVZ_NN2
562953	107872762	21097329498	)	)	)
562953	107872762	21097329499	and	and	CC
562953	107872762	21097329500	The	the	AT
562953	107872762	21097329501	Obesity	obesity	NN1_NP1
562953	107872762	21097329502	Society	society	NN1
562953	107872762	21097329503	(	(	(
562953	107872762	21097329504	TOS	tos	NP2_NN2
562953	107872762	21097329505	)	)	)
562953	107872762	21097329506	have	have	VH0
562953	107872762	21097329507	joined	join	VVN
562953	107872762	21097329508	our	our	APPGE
562953	107872762	21097329509	resources	resource	NN2
562953	107872762	21097329510	to	to	TO
562953	107872762	21097329511	co-locate	co-locate	VVI
562953	107872762	21097329512	our	our	APPGE
562953	107872762	21097329513	respective	respective	JJ
562953	107872762	21097329514	annual	annual	JJ
562953	107872762	21097329515	meetings	meeting	NN2
562953	107872762	21097329516	under	under	RG
562953	107872762	21097329517	one	one	MC1
562953	107872762	21097329518	roof	roof	NN1
562953	107872762	21097329519	.	.	.
562953	107872762	21097329520	We	we	PPIS2
562953	107872762	21097329521	have	have	VH0
562953	107872762	21097329522	developed	develop	VVN
562953	107872762	21097329523	the	the	AT
562953	107872762	21097329524	preeminent	pre-eminent	JJ_NN1
562953	107872762	21097329525	annual	annual	JJ
562953	107872762	21097329526	scientific	scientific	JJ
562953	107872762	21097329527	and	and	CC
562953	107872762	21097329528	educational	educational	JJ
562953	107872762	21097329529	conference	conference	NN1
562953	107872762	21097329530	covering	cover	VVG
562953	107872762	21097329531	the	the	AT
562953	107872762	21097329532	full	full	JJ
562953	107872762	21097329533	@		II
562953	107872762	21097329534	@		II
562953	107872762	21097329535	@		II
