604953	108705861	21111509894	@@##	----------	----------
604953	108705861	21111509895	@@108705861		FO
604953	108705861	21111509896	@4105861/		VV0_NN1
604953	108705861	21111509897	<h>		NULL
604953	108705861	21111509898	Championing	champion	VVG
604953	108705861	21111509899	everyone	everyone	PN1
604953	108705861	21111509900	's	's	GE_VBZ
604953	108705861	21111509901	right	right	JJ
604953	108705861	21111509902	to	to	TO
604953	108705861	21111509903	feel	feel	VVI
604953	108705861	21111509904	good	good	JJ
604953	108705861	21111509905	.	.	.
604953	108705861	21111509906	<p>		NULL
604953	108705861	21111509907	Boots	boots	NP1_NN2
604953	108705861	21111509908	is	be	VBZ
604953	108705861	21111509909	the	the	AT
604953	108705861	21111509910	UK	uk	NP1
604953	108705861	21111509911	's	's	GE_VBZ
604953	108705861	21111509912	leading	leading	JJ
604953	108705861	21111509913	pharmacy-led		JJ_NN1
604953	108705861	21111509914	health	health	NN1
604953	108705861	21111509915	and	and	CC
604953	108705861	21111509916	beauty	beauty	NN1
604953	108705861	21111509917	retailer	retailer	NN1
604953	108705861	21111509918	.	.	.
604953	108705861	21111509919	With	with	IW
604953	108705861	21111509920	over	over	II
604953	108705861	21111509921	2,500*		FO
604953	108705861	21111509922	stores	store	NN2
604953	108705861	21111509923	in	in	II
604953	108705861	21111509924	the	the	AT
604953	108705861	21111509925	UK	uk	NP1
604953	108705861	21111509926	,	,	,
604953	108705861	21111509927	ranging	range	VVG
604953	108705861	21111509928	from	from	II
604953	108705861	21111509929	local	local	JJ
604953	108705861	21111509930	community	community	NN1
604953	108705861	21111509931	pharmacies	pharmacy	NN2
604953	108705861	21111509932	to	to	II
604953	108705861	21111509933	large	large	JJ
604953	108705861	21111509934	destination	destination	NN1
604953	108705861	21111509935	health	health	NN1
604953	108705861	21111509936	and	and	CC
604953	108705861	21111509937	beauty	beauty	NN1
604953	108705861	21111509938	stores	store	NN2
604953	108705861	21111509939	,	,	,
604953	108705861	21111509940	our	our	APPGE
604953	108705861	21111509941	purpose	purpose	NN1
604953	108705861	21111509942	is	be	VBZ
604953	108705861	21111509943	to	to	TO
604953	108705861	21111509944	help	help	VVI
604953	108705861	21111509945	our	our	APPGE
604953	108705861	21111509946	customers	customer	NN2
604953	108705861	21111509947	look	look	VV0_NN1
604953	108705861	21111509948	and	and	CC
604953	108705861	21111509949	feel	feel	VVI
604953	108705861	21111509950	better	better	RRR_JJR
604953	108705861	21111509951	than	than	CSN
604953	108705861	21111509952	they	they	PPHS2
604953	108705861	21111509953	ever	ever	RR
604953	108705861	21111509954	thought	think	VVN_VVD
604953	108705861	21111509955	possible	possible	JJ
604953	108705861	21111509956	.	.	.
604953	108705861	21111509957	Boots	boots	NP1
604953	108705861	21111509958	UK	uk	NP1
604953	108705861	21111509959	is	be	VBZ
604953	108705861	21111509960	part	part	NN1
604953	108705861	21111509961	of	of	IO
604953	108705861	21111509962	the	the	AT
604953	108705861	21111509963	Retail	retail	JJ
604953	108705861	21111509964	Pharmacy	pharmacy	NN1_NP1
604953	108705861	21111509965	International	international	JJ
604953	108705861	21111509966	Division	division	NN1
604953	108705861	21111509967	of	of	IO
604953	108705861	21111509968	Walgreens	walgreen	NP1
604953	108705861	21111509969	Boots	boots	NP1
604953	108705861	21111509970	Alliance	alliance	NN1
604953	108705861	21111509971	,	,	,
604953	108705861	21111509972	Inc	inc	JJ
604953	108705861	21111509973	,	,	,
604953	108705861	21111509974	the	the	AT
604953	108705861	21111509975	first	first	MD
604953	108705861	21111509976	global	global	JJ
604953	108705861	21111509977	pharmacy-led		JJ_NN1
604953	108705861	21111509978	health	health	NN1
604953	108705861	21111509979	and	and	CC
604953	108705861	21111509980	wellbeing	well-being	NN1
604953	108705861	21111509981	enterprise	enterprise	NN1
604953	108705861	21111509982	.	.	.
604953	108705861	21111509983	<h>		NULL
604953	108705861	21111509984	Our	our	APPGE
604953	108705861	21111509985	mission	mission	NN1
604953	108705861	21111509986	is	be	VBZ
604953	108705861	21111509987	:	:	:
604953	108705861	21111509988	<p>		NULL
604953	108705861	21111509989	To	to	TO
604953	108705861	21111509990	be	be	VBI
604953	108705861	21111509991	the	the	AT
604953	108705861	21111509992	first	first	MD
604953	108705861	21111509993	choice	choice	NN1
604953	108705861	21111509994	for	for	IF
604953	108705861	21111509995	pharmacy	pharmacy	NN1
604953	108705861	21111509996	,	,	,
604953	108705861	21111509997	health	health	NN1
604953	108705861	21111509998	and	and	CC
